006,Consumables Tools,001,Cleaning,0021,Garbage Collection Trolly with Cover Packaging - 1 Each,Each,12006001021
006,Consumables Tools,001,Cleaning,0022,Dust control complete-60cms acrylic,Each,12006001022
006,Consumables Tools,001,Cleaning,0023,Double bucket trolley,Each,12006001023
006,Consumables Tools,001,Cleaning,0024,Nepthalene block 100grm with hanger,Each,12006001024
006,Consumables Tools,001,Cleaning,0025,Alcohol pad,Box,12006001025
006,Consumables Tools,001,Cleaning,0026,Scrubbing Brush Jet,Each,12006001026
006,Consumables Tools,001,Cleaning,0027,Mop head,Each,12006001027
006,Consumables Tools,001,Cleaning,0028,Magic duster,Each,12006001028
006,Consumables Tools,001,Cleaning,0029,"Scrubbing Pad - Americo Brand, Red - 17” Packaging",Each,12006001029
006,Consumables Tools,001,Cleaning,0030,"Scrubbing Pad - Americo Brand, White - 17” Packaging",Each,12006001030
006,Consumables Tools,001,Cleaning,0031,Dust control complete-80cms acrylic,Each,12006001031
006,Consumables Tools,001,Cleaning,0032,Dust control cover-60cm Acrylic,Each,12006001032
006,Consumables Tools,001,Cleaning,0033,Dust control cover-80cm Acrylic,Each,12006001033
006,Consumables Tools,001,Cleaning,0034,Dust pan plastic with cover +long handle brush,Each,12006001034
006,Consumables Tools,001,Cleaning,0035,Window Washer - ST/ST - 45cm Packaging ,Each,12006001035
006,Consumables Tools,001,Cleaning,0036,Telescopic poles-4.5 Mtr,Each,12006001036
006,Consumables Tools,001,Cleaning,0037,Telescopic poles-9 Mtr,Each,12006001037
006,Consumables Tools,001,Cleaning,0038,Wringer,Each,12006001038
006,Consumables Tools,001,Cleaning,0039,Replacement rubber 92cm for window squeeze,Each,12006001039
006,Consumables Tools,001,Cleaning,0040,Ladder-6 steps-Aluminium,Each,12006001040
006,Consumables Tools,001,Cleaning,0041,Soft brush with handle-30cms,Each,12006001041
006,Consumables Tools,001,Cleaning,0042,Dust pan plastic with hand brush (green),Each,12006001042
006,Consumables Tools,001,Cleaning,0043,Cotton hand gloves,Each,12006001043
006,Consumables Tools,001,Cleaning,0044,"Rubber Hand Gloves - Blue, Large Packaging - 1 Pair",Each,12006001044
006,Consumables Tools,001,Cleaning,0045,"Scrubbing Pad - Americo Brand, Black - 13” Packaging",Each,12006001045
006,Consumables Tools,001,Cleaning,0046,Plunger with wooden handle,Each,12006001046
006,Consumables Tools,001,Cleaning,0047,Wooden handle for soft brush,Each,12006001047
006,Consumables Tools,001,Cleaning,0048,Storage box clean with lid,Each,12006001048
006,Consumables Tools,001,Cleaning,0049,Dispencer towel c-fold transparent black,Each,12006001049
006,Consumables Tools,001,Cleaning,0050,Scouring pad big H/D green,Each,12006001050
006,Consumables Tools,001,Cleaning,0051,"Scrapper 3""",Each,12006001051
006,Consumables Tools,001,Cleaning,0052,Window Washer - 35cm complete set,Each,12006001052
006,Consumables Tools,001,Cleaning,0053,Garbage bin plastic net,Each,12006001053
006,Consumables Tools,001,Cleaning,0054,Mop holder,Each,12006001054
006,Consumables Tools,001,Cleaning,0055,Rubber Squeeze w/ wooden handle - 55 cm Packaging,Each,12006001055
006,Consumables Tools,001,Cleaning,0056,"Scrubbing Pad - Americo Brand, White- 20” ",Each,12006001056
006,Consumables Tools,001,Cleaning,0057,Plastic drum with cover-150ltr,Each,12006001057
006,Consumables Tools,001,Cleaning,0058,Sponge mop,Each,12006001058
006,Consumables Tools,001,Cleaning,0059,Magic foam,Each,12006001059
006,Consumables Tools,001,Cleaning,0060,Rubber hand gloves hd black large,Each,12006001060
006,Consumables Tools,001,Cleaning,0061,Steel ring,Each,12006001061
006,Consumables Tools,001,Cleaning,0062,Mop head with plastic clip+ aluminium handle,Each,12006001062
006,Consumables Tools,001,Cleaning,0063,Dustbin-100ltr,Each,12006001063
006,Consumables Tools,001,Cleaning,0064,Microfiber Mop Complete Set - 40 cm Packaging - Red,Each,12006001064
006,Consumables Tools,001,Cleaning,0065,Needle,Each,12006001065
006,Consumables Tools,001,Cleaning,0066,Thread,Each,12006001066
006,Consumables Tools,001,Cleaning,0067,Zipps,Each,12006001067
006,Consumables Tools,001,Cleaning,0068,Silicone,Each,12006001068
006,Consumables Tools,001,Cleaning,0069,Empty Spray Bottle with Trigger 500ml -Red ,Each,12006001069
006,Consumables Tools,001,Cleaning,0070,Soap dispencer bottle,Each,12006001070
006,Consumables Tools,001,Cleaning,0071,Ladder-8 steps-Aluminium,Each,12006001071
,,,,,,,
007,Flowers,001,Flower,0001,Indoor flower,Each,12007001001
,,,,,,,
008,Consumables Miscellaneous,001,Miscellaneous,0001,General items,Each,12008001001
